,serial_number,capacity_bytes,failure,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw,smart_9_raw,smart_193_raw,smart_194_raw,smart_241_raw,smart_242_raw
14087,Z300PLXM,4000787030016,0,0.0,0.0,0.0,0.0,0.0,38470,324316.0,22,29602074062.0,320350446740.0
22552,W300DCRV,4000787030016,1,0.0,0.0,0.0,16.0,16.0,41273.0,68873.0,24.0,29571325780.0,186596401772.0
16117,Z304KEH0,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21268,7349.0,20,44716424232.0,70274976632.0
19716,Z302FZXM,4000787030016,1,0.0,0.0,11.0,8.0,8.0,26883,98371.0,21,27057067370.0,241013799056.0
23575,Z302B0GP,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27418,24619.0,31,24137046215.0,190877607404.0
22557,W300DCRV,4000787030016,1,0.0,0.0,0.0,16.0,16.0,41249,68873.0,24,29568163932.0,186554358431.0
7607,S301GRML,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21940,11109.0,31,46486417896.0,66092435975.0
19720,Z302FZXM,4000787030016,1,0.0,0.0,11.0,8.0,8.0,26857,98371.0,21,27054405753.0,240964439228.0
13572,Z3016NY9,4000787030016,0,0.0,0.0,0.0,0.0,0.0,35187,228196.0,25,26768367052.0,160027154716.0
22561,W300DCRV,4000787030016,1,0.0,0.0,0.0,16.0,16.0,41229,68873.0,23,29566365374.0,186527941092.0
20915,S300YQMD,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23626,42153.0,21,48837132696.0,71164924732.0
19720,Z302FZXM,4000787030016,1,0.0,0.0,11.0,0.0,0.0,26833,98371.0,21,27052287010.0,240910678525.0
13757,Z3030M0E,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21679,13324.0,25,45336754728.0,71192939732.0
22561,W300DCRV,4000787030016,1,0.0,0.0,0.0,16.0,16.0,41205,68873.0,23,29564252914.0,186495059845.0
2523,Z3029B79,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25310,30340.0,21,52943419744.0,80119542101.0
19720,Z302FZXM,4000787030016,1,0.0,0.0,11.0,0.0,0.0,26809,98371.0,21,27049959667.0,240865005988.0
1732,Z304HNX6,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20290,6240.0,19,44246328912.0,81980737329.0
22561,W300DCRV,4000787030016,1,0.0,0.0,0.0,16.0,16.0,41182,68873.0,23,29562175160.0,186461197587.0
24027,Z305AP45,4000787030016,0,0.0,0.0,0.0,0.0,0.0,19758,33338.0,24,40834059416.0,71847721748.0
18680,S301MARB,4000787030016,0,0.0,0.0,0.0,0.0,0.0,5003,48853.0,19,8207952407.0,14774987190.0
12964,Z300NPLZ,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38449,55078.0,22,30864612144.0,313228625462.0
12963,Z300NPLZ,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38425,54746.0,22,30864154358.0,313199540517.0
28463,Z304JJGH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20722,9299.0,26,42024935440.0,67713747695.0
12962,Z300NPLZ,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38401,54339.0,21,30863726698.0,313171448803.0
25258,Z302G095,4000787030016,0,0.0,0.0,1.0,0.0,0.0,27027,38250.0,26,25905964114.0,266643170682.0
12963,Z300NPLZ,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38377,53926.0,21,30863269950.0,313143565681.0
987,Z304KBNT,4000787030016,0,0.0,8.0,0.0,0.0,0.0,21296,3728.0,22,46992439560.0,72542229073.0
12962,Z300NPLZ,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38355.0,53551.0,21.0,30862888930.0,313116665114.0
29756,Z305P0EG,4000787030016,0,0.0,0.0,0.0,0.0,0.0,17931,54414.0,24,32407162200.0,76425921189.0
12964,Z300NPLZ,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38331,53138.0,21,30862467276.0,313087622753.0
21361,Z30149WJ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,36783,76852.0,23,30590470998.0,249170499631.0
12967,Z300NPLZ,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38306,52734.0,21,30862013122.0,313057543117.0
13661,Z304LA2V,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20235,11030.0,23,42236758608.0,76395527227.0
12967,Z300NPLZ,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38282,52330.0,22,30861583630.0,313027071064.0
12814,W3004XCD,4000787030016,0,0.0,0.0,0.0,0.0,0.0,40092,39316.0,22,30545707490.0,208922718333.0
12967,Z300NPLZ,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38259,51964.0,21,30861156142.0,312998076037.0
2979,Z304KBQA,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20494,40650.0,18,15839602217.0,55784192428.0
12981,Z300NPLZ,4000787030016,1,0.0,0.0,0.0,0.0,0.0,38234,51538.0,22,30860712668.0,312967294220.0
2774,S300Z7AD,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24699,40707.0,22,47626004784.0,88654106095.0
9195,Z300KMZH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,39439,79325.0,18,30130379244.0,200435930059.0
30767,S300YH13,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23494,31981.0,20,23719634458.0,107368314328.0
30769,S300YH13,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23469,31981.0,20,23716224858.0,107310207483.0
22017,Z304G1A6,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20199,10277.0,19,42390639496.0,63998421071.0
30769,S300YH13,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23445,31981.0,20,23713723339.0,107269418355.0
5733,Z30149TA,4000787030016,0,0.0,0.0,1.0,0.0,0.0,36761,16406.0,21,29976625976.0,253945327804.0
30772,S300YH13,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23417.0,31981.0,20.0,23710861370.0,107227086153.0
22618,Z304K3XA,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21222,8340.0,24,45804299840.0,72423600128.0
30774,S300YH13,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23393,31981.0,19,23708431625.0,107191100301.0
2812,Z305D501,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18244,8064.0,30,35966050408.0,75574735858.0
30778,S300YH13,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23374,31981.0,19,23706587515.0,107158329788.0
28683,S3013ZAE,4000787030016,0,0.0,0.0,0.0,0.0,0.0,5582,46016.0,24,8964560485.0,14929410105.0
30778,S300YH13,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23350,31981.0,19,23704339953.0,107121855774.0
16670,Z300GQ1M,4000787030016,0,0.0,0.0,0.0,0.0,0.0,40767,184325.0,26,34660771250.0,356041187075.0
30778,S300YH13,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23326,31981.0,19,23701841805.0,107075707894.0
7291,Z300P9MJ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,38289,34670.0,31,30288233830.0,293448636293.0
30824,S300YH13,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23302,31981.0,19,23699315413.0,107039058772.0
11769,Z300H3TC,4000787030016,0,0.0,0.0,0.0,0.0,0.0,40051,56476.0,25,36253601320.0,171676533083.0
30828,S300YH13,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23278,31981.0,19,23696959479.0,107004666902.0
27690,Z304JGAY,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20508,15487.0,23,42874859136.0,67190068086.0
2070,S300WD2W,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23187,35443.0,24,48990816488.0,70517371089.0
11032,S300Z503,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23470,33035.0,19,23503298616.0,111802353785.0
4684,Z304KBQD,4000787030016,1,1792.0,57.0,0.0,168.0,168.0,20525,14267.0,23,40407397432.0,74572399744.0
27988,Z300GQ33,4000787030016,1,7744.0,42.0,0.0,1720.0,1720.0,40752,172366.0,23,34677707734.0,352451151100.0
4687,Z304KBQD,4000787030016,1,32.0,10.0,0.0,0.0,0.0,20501,14266.0,23,40396506040.0,74416751824.0
2142,Z305AK1B,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18845,9046.0,28,41004806872.0,74854803203.0
27985,Z300GQ33,4000787030016,1,3104.0,6.0,0.0,104.0,104.0,40729,172366.0,23,34674888870.0,352415395296.0
22478,Z305B6ZV,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18848,10137.0,24,38887702776.0,64409977345.0
4686,Z304KBQD,4000787030016,1,8.0,9.0,0.0,0.0,0.0,20472.0,14265.0,23.0,40376579888.0,74267652880.0
29079,Z3058WNJ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,19542,32585.0,25,41175620000.0,77118062825.0
27988,Z300GQ33,4000787030016,1,1744.0,4.0,0.0,96.0,96.0,40700.0,172365.0,23.0,34670995046.0,352375499515.0
29542,Z304JW6N,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21261,5205.0,22,45248773584.0,70327138948.0
4684,Z304KBQD,4000787030016,1,8.0,9.0,0.0,0.0,0.0,20448,14262.0,23,40365067712.0,74124756955.0
10006,S301NFK5,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20683,9736.0,22,42780639184.0,65033336391.0
27986,Z300GQ33,4000787030016,1,1664.0,4.0,0.0,96.0,96.0,40676,172365.0,24,34667879108.0,352334349109.0
21649,S300ZSL3,4000787030016,0,0.0,18.0,0.0,8.0,8.0,23528,36561.0,32,49993926920.0,74723619714.0
4684,Z304KBQD,4000787030016,1,8.0,9.0,0.0,0.0,0.0,20429,14262.0,23,40350412240.0,73980517535.0
424,Z304L9KR,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20484,13636.0,22,43533710192.0,73906698858.0
27988,Z300GQ33,4000787030016,1,944.0,4.0,0.0,80.0,80.0,40656,172365.0,23,34666141140.0,352309011035.0
15744,Z30149VP,4000787030016,0,0.0,0.0,0.0,0.0,0.0,34780,19164.0,25,28632786256.0,238423493239.0
4684,Z304KBQD,4000787030016,1,8.0,9.0,0.0,0.0,0.0,20405,14262.0,23,40326928856.0,73870265403.0
1594,Z3015HZR,4000787030016,0,0.0,0.0,0.0,0.0,0.0,34339,26169.0,19,26532548918.0,168681828028.0
27988,Z300GQ33,4000787030016,1,808.0,1.0,0.0,24.0,24.0,40633,172363.0,23,34663721642.0,352277333355.0
10649,S301NGLF,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20691,8098.0,24,42787295960.0,81031090335.0
4684,Z304KBQD,4000787030016,1,8.0,9.0,0.0,0.0,0.0,20381,14262.0,23,40312230424.0,73689405334.0
25724,Z300GQ81,4000787030016,0,0.0,0.0,0.0,0.0,0.0,40754,63064.0,23,34761442382.0,373499993197.0
27988,Z300GQ33,4000787030016,1,808.0,1.0,0.0,24.0,24.0,40609,172363.0,23,34659328732.0,352240648425.0
3022,Z305GWWP,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18033,3321.0,29,41531331400.0,74631520690.0
4691,Z304KBQD,4000787030016,1,8.0,9.0,0.0,0.0,0.0,20357,14262.0,23,40300900656.0,73514023593.0
30002,Z304JMA0,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21220,5303.0,25,46839396808.0,75254777908.0
28030,Z300GQ33,4000787030016,1,808.0,1.0,0.0,24.0,24.0,40584,172363.0,22,34656855152.0,352208044004.0
16379,Z300ZQWV,4000787030016,0,0.0,0.0,0.0,0.0,0.0,35836,31591.0,20,27928219360.0,166996420177.0
4694,Z304KBQD,4000787030016,1,8.0,9.0,0.0,0.0,0.0,20333,14262.0,23,40298768944.0,73321240864.0
12287,S300Z4FX,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24648,32891.0,24,50864392352.0,67043060414.0
28033,Z300GQ33,4000787030016,1,808.0,1.0,0.0,24.0,24.0,40561,172358.0,22,34653928882.0,352174670948.0
12103,Z304J2B6,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20485,14319.0,23,41187283296.0,74114267829.0
4685,Z304KBQD,4000787030016,1,8.0,9.0,0.0,0.0,0.0,20306,14258.0,23,40295979936.0,73134751851.0
3053,W300BN5W,4000787030016,0,0.0,0.0,0.0,0.0,0.0,41223,16337.0,23,30927664912.0,196814656164.0
27988,Z300GQ33,4000787030016,1,808.0,1.0,0.0,24.0,24.0,40536,172358.0,22,34651031402.0,352141081466.0
30901,Z305GRFR,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18220,9161.0,29,37996866944.0,81083709512.0
23648,Z305AP99,4000787030016,0,0.0,0.0,0.0,0.0,0.0,19673,140837.0,22,25540332064.0,75615706504.0
24424,S301NLRH,4000787030016,1,0.0,0.0,0.0,0.0,0.0,21170,6942.0,22,43173785560.0,63327222415.0
24428,S301NLRH,4000787030016,1,0.0,0.0,0.0,0.0,0.0,21145.0,6942.0,22.0,43164549368.0,63196327227.0
29810,Z304HT4V,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20191,6126.0,19,44212347280.0,77873613755.0
24428,S301NLRH,4000787030016,1,0.0,0.0,0.0,0.0,0.0,21122,6940.0,23,43158992832.0,63079353506.0
12005,Z3035PBD,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24022,28974.0,24,17267859469.0,163573509118.0
24431,S301NLRH,4000787030016,1,0.0,0.0,0.0,0.0,0.0,21103,6940.0,23,43154748968.0,62951542381.0
17312,Z305GBZH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18007,3496.0,24,40930994008.0,70172067183.0
24431,S301NLRH,4000787030016,1,0.0,0.0,0.0,0.0,0.0,21078,6940.0,23,43144920936.0,62806270406.0
21384,Z305KBLW,4000787030016,0,0.0,0.0,0.0,0.0,0.0,17853,54799.0,32,32966946200.0,76928911013.0
24431,S301NLRH,4000787030016,1,0.0,0.0,0.0,0.0,0.0,21055,6940.0,22,43135425280.0,62679739471.0
14001,Z302SW63,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21588,12004.0,24,45935948992.0,63422130572.0
24462,S301NLRH,4000787030016,1,0.0,0.0,0.0,0.0,0.0,21031,6940.0,22,43129950224.0,62518523188.0
22146,Z304HKPC,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20189,4390.0,22,45626714368.0,73935437056.0
24466,S301NLRH,4000787030016,1,0.0,0.0,0.0,0.0,0.0,21007,6940.0,23,43125863272.0,62414920757.0
20751,Z302DYW4,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25323,17197.0,20,52204923064.0,104939910835.0
24425,S301NLRH,4000787030016,1,0.0,0.0,0.0,0.0,0.0,20980,6936.0,22,43122788368.0,62248730574.0
1850,Z305D61C,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18191,8582.0,32,36253675696.0,93019528707.0
24428,S301NLRH,4000787030016,1,0.0,0.0,0.0,0.0,0.0,20956,6936.0,23,43119455856.0,62145466254.0
4824,Z3015JCS,4000787030016,0,0.0,0.0,0.0,0.0,0.0,34315,26109.0,18,26542410210.0,177310967064.0
22533,S300Z520,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23092.0,40309.0,23.0,48676645760.0,134153839557.0
6290,Z305B6RM,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18804.0,10217.0,23.0,38136717200.0,69239451418.0
18204,Z3059KPY,4000787030016,1,8.0,18.0,0.0,8.0,8.0,19807.0,190029.0,19.0,27011289808.0,79647025001.0
23088,Z304LHP6,4000787030016,1,16.0,41.0,0.0,104.0,104.0,19657.0,33537.0,23.0,40148511448.0,69304536566.0
18209,Z3059KPY,4000787030016,1,8.0,18.0,0.0,8.0,8.0,19783,190029.0,19,26962532656.0,79554240692.0
1573,Z305CP48,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18437.0,5125.0,22.0,37409207576.0,60392873528.0
23092,Z304LHP6,4000787030016,1,0.0,0.0,0.0,0.0,0.0,19634,33537.0,23,40136612416.0,69188297001.0
18709,S300YQP8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24148.0,167680.0,28.0,36712429256.0,71053895990.0
18213,Z3059KPY,4000787030016,1,8.0,18.0,0.0,8.0,8.0,19756,190029.0,18,26896539616.0,79391664862.0
27780,S30115EA,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25301.0,38676.0,18.0,49500659872.0,74674795006.0
23096,Z304LHP6,4000787030016,1,0.0,0.0,0.0,0.0,0.0,19609,33536.0,22,40126340872.0,69080787647.0
2829,S300X3R7,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27504.0,42606.0,21.0,25024914101.0,240242560207.0
18213,Z3059KPY,4000787030016,1,8.0,18.0,0.0,8.0,8.0,19733,190029.0,20,26854837080.0,79234498376.0
18917,Z3021K0S,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29709.0,37649.0,21.0,23846273098.0,128984583305.0
23096,Z304LHP6,4000787030016,1,0.0,0.0,0.0,0.0,0.0,19588,33536.0,22,40115623704.0,68980502054.0
7343,Z304HSHZ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20118.0,11308.0,23.0,41145928928.0,61732860004.0
18213,Z3059KPY,4000787030016,1,8.0,18.0,0.0,8.0,8.0,19709,190029.0,19,26803787240.0,79063397848.0
29687,S301PSMJ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20636.0,8173.0,26.0,41603982344.0,73862216379.0
23096,Z304LHP6,4000787030016,1,0.0,0.0,0.0,0.0,0.0,19564,33536.0,22,40098192504.0,68839720110.0
8760,S300Z82D,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23646.0,37434.0,24.0,48786232640.0,84943748250.0
18228,Z3059KPY,4000787030016,1,8.0,18.0,0.0,8.0,8.0,19685,190029.0,19,26750270856.0,78934175240.0
3018,Z3016NP1,4000787030016,0,0.0,0.0,0.0,0.0,0.0,35071.0,10864.0,21.0,27317888898.0,171989771152.0
23122,Z304LHP6,4000787030016,1,0.0,0.0,0.0,0.0,0.0,19540,33536.0,23,40091638896.0,68695262089.0
28113,Z305GXK8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,17984.0,3660.0,26.0,40396607416.0,72506266328.0
18229,Z3059KPY,4000787030016,1,8.0,18.0,0.0,8.0,8.0,19661,190029.0,19,26716066880.0,78767199371.0
18858,Z300PMEM,4000787030016,0,0.0,0.0,1.0,0.0,0.0,38241.0,50382.0,19.0,34577938166.0,276776078832.0
23125,Z304LHP6,4000787030016,1,0.0,0.0,0.0,0.0,0.0,19516,33536.0,23,40089069064.0,68555326756.0
14732,Z3050167,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18792.0,8247.0,19.0,39398161472.0,73181139538.0
18191,Z3059KPY,4000787030016,1,8.0,18.0,0.0,8.0,8.0,19634,190027.0,19,26671519528.0,78592303922.0
19023,Z302SY48,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21556.0,12191.0,31.0,46805848712.0,76062112152.0
23084,Z304LHP6,4000787030016,1,0.0,0.0,0.0,0.0,0.0,19489,33532.0,23,40084874944.0,68399389496.0
77,Z304KR3D,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21173.0,2368.0,21.0,46398488952.0,114503108827.0
18195,Z3059KPY,4000787030016,1,8.0,18.0,0.0,8.0,8.0,19610,190027.0,21,26625125256.0,78455363658.0
10792,S300XBNL,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23193.0,7791.0,19.0,37441553984.0,120581499644.0
23087,Z304LHP6,4000787030016,1,0.0,0.0,0.0,0.0,0.0,19466,33532.0,24,40077116216.0,68269381799.0
31154,Z304HNXL,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21219.0,6623.0,23.0,46019257768.0,82278328569.0
18197,Z3059KPY,4000787030016,1,8.0,18.0,0.0,8.0,8.0,19586,190027.0,19,26582476080.0,78319241863.0
11538,Z302A0J2,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27294.0,24118.0,29.0,23229878374.0,226413667975.0
23089,Z304LHP6,4000787030016,1,0.0,0.0,0.0,0.0,0.0,19442,33532.0,23,40074843968.0,68173254369.0
16992,Z305AQQZ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18803.0,9367.0,22.0,40171063256.0,66944407421.0
4029,Z300W5Z2,4000787030016,0,0.0,0.0,0.0,0.0,0.0,38061,11980.0,26,31236464788.0,266777030034.0
9183,Z3025QPZ,4000787030016,1,16.0,9.0,0.0,128.0,128.0,28366,86737.0,22,22850866858.0,197861609083.0
9186,Z3025QPZ,4000787030016,1,16.0,8.0,0.0,128.0,128.0,28341,86737.0,22,22849536826.0,197829557020.0
513,S300ZAFS,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23451,34974.0,31,48996637480.0,74454643146.0
9186,Z3025QPZ,4000787030016,1,16.0,7.0,0.0,128.0,128.0,28317,86737.0,21,22848234830.0,197800066740.0
8093,S300ZBHV,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23450,35259.0,25,49541044040.0,67863634294.0
9186,Z3025QPZ,4000787030016,1,16.0,7.0,0.0,120.0,120.0,28293,86737.0,21,22846943246.0,197767466607.0
27133,S300Z70P,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23081,48151.0,21,49571702288.0,71232764458.0
9196,Z3025QPZ,4000787030016,1,16.0,6.0,0.0,120.0,120.0,28269,86737.0,22,22845599040.0,197735970599.0
16186,Z304KC7J,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20142,5342.0,22,43475601904.0,81968532000.0
9200,Z3025QPZ,4000787030016,1,16.0,6.0,0.0,104.0,104.0,28245,86737.0,22,22843542415.0,197705151724.0
18632,S301PQGC,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20619,9081.0,23,41767926776.0,86232397059.0
9182,Z3025QPZ,4000787030016,1,16.0,5.0,0.0,104.0,104.0,28221,86737.0,22,22842240323.0,197666984900.0
27839,Z303XYNE,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20613,6006.0,28,41772004296.0,77586029191.0
9183,Z3025QPZ,4000787030016,1,16.0,5.0,0.0,88.0,88.0,28197,86737.0,21,22840643946.0,197636051394.0
26130,Z304JPRE,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20139,4167.0,20,44492497784.0,80123944375.0
9185,Z3025QPZ,4000787030016,1,16.0,5.0,0.0,88.0,88.0,28173,85817.0,21,22840212948.0,197581477587.0
17089,Z30250EX,4000787030016,0,0.0,0.0,2.0,0.0,0.0,29164,64018.0,29,25595888560.0,217171261854.0
9186,Z3025QPZ,4000787030016,1,0.0,3.0,0.0,88.0,88.0,28149,84394.0,21,22840212236.0,197521191783.0
28329,S300YG1E,4000787030016,0,0.0,0.0,0.0,0.0,0.0,6007,633.0,24,8947309497.0,7757581667.0
30154,S300ZRB8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23431,35336.0,29,48965975880.0,65446046011.0
8375,S300Z45V,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24582,38321.0,19,48536908264.0,72483980150.0
19084,Z300W60X,4000787030016,0,0.0,0.0,1.0,0.0,0.0,37992,15497.0,29,31193063264.0,282166025642.0
11035,S300Z509,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22208,18683.0,28,47131454392.0,76371431695.0
5490,W300BNCT,4000787030016,1,3032.0,0.0,0.0,3080.0,3080.0,41116,13116.0,23,30929110596.0,188841348511.0
7171,Z3025934,4000787030016,1,0.0,0.0,0.0,496.0,496.0,29160,18423.0,23,26640793873.0,194295008889.0
16807,Z302FD8T,4000787030016,1,0.0,1.0,0.0,2336.0,2336.0,26885,34396.0,26,25991916462.0,233812326290.0
29496,Z304HTHF,4000787030016,1,32.0,15.0,0.0,464.0,464.0,20115,5410.0,20,43195067632.0,77822251711.0
5490,W300BNCT,4000787030016,1,0.0,0.0,0.0,96.0,96.0,41092,13116.0,22,30927107540.0,188812044048.0
1508,S300YPN6,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23624,38620.0,24,49976642368.0,69985754099.0
7171,Z3025934,4000787030016,1,0.0,0.0,0.0,224.0,224.0,29136,18423.0,22,26638713011.0,194252517942.0
23236,Z30252H9,4000787030016,0,0.0,0.0,1.0,0.0,0.0,29133,196549.0,25,25102138318.0,208120463884.0
16807,Z302FD8T,4000787030016,1,0.0,1.0,0.0,48.0,48.0,26860,34396.0,25,25990912119.0,233792620011.0
28203,Z304HSAB,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20118,4527.0,22,43522225720.0,87356555195.0
29496,Z304HTHF,4000787030016,1,16.0,5.0,0.0,32.0,32.0,20091,5409.0,21,43191576704.0,77630742422.0
28510,Z300V3SD,4000787030016,0,0.0,0.0,0.0,0.0,0.0,36955,24835.0,27,27655108604.0,132272941272.0
5490,W300BNCT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,41068,13116.0,22,30924916864.0,188781495167.0
26803,Z305DV9J,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18126,8161.0,29,36354005184.0,77024925186.0
7171,Z3025934,4000787030016,1,0.0,0.0,0.0,104.0,104.0,29111,18423.0,23,26636495644.0,194221680210.0
20308,Z304KCPY,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20434,14345.0,24,40225635616.0,69231218360.0
16807,Z302FD8T,4000787030016,1,0.0,1.0,0.0,40.0,40.0,26837,34396.0,26,25989623007.0,233763178401.0
4788,Z3029AYG,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28340,11340.0,29,36278976757.0,185437941922.0
29496,Z304HTHF,4000787030016,1,8.0,3.0,0.0,8.0,8.0,20067,5409.0,20,43188903784.0,77480588752.0
29707,Z302A1GT,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23622,36356.0,20,48910301352.0,80532858191.0
5498,W300BNCT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,41044,13116.0,22,30922583832.0,188749916275.0
24753,S300Z7F5,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23074,49059.0,24,48870757008.0,74963010624.0
7180,Z3025934,4000787030016,1,0.0,0.0,0.0,80.0,80.0,29087,18423.0,23,26634111569.0,194192364680.0
215,Z3029B2F,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28402,9449.0,26,23582105358.0,181052765041.0
16823,Z302FD8T,4000787030016,1,0.0,1.0,0.0,40.0,40.0,26813,34396.0,26,25988280269.0,233735123241.0
14254,S3010WZN,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24606,42103.0,20,45618481435.0,71873516712.0
29537,Z304HTHF,4000787030016,1,8.0,2.0,0.0,0.0,0.0,20042,5409.0,20,43180138096.0,77324957009.0
29289,Z305PJJ4,4000787030016,0,0.0,0.0,0.0,0.0,0.0,17765,54313.0,25,32374344136.0,66515235572.0
5499,W300BNCT,4000787030016,1,0.0,0.0,0.0,0.0,0.0,41020,13116.0,24,30919860564.0,188714329374.0
21011,Z304HVAM,4000787030016,0,0.0,0.0,0.0,0.0,0.0,19628,207156.0,24,25019874000.0,78459581521.0
7184,Z3025934,4000787030016,1,0.0,0.0,0.0,48.0,48.0,29064,18423.0,23,26631860978.0,194157230497.0
318,Z302B0C7,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26934,52181.0,20,52058825592.0,69707262238.0
16825,Z302FD8T,4000787030016,1,0.0,1.0,0.0,32.0,32.0,26789,34396.0,26,25987024779.0,233704413758.0
13985,Z300XG2V,4000787030016,0,0.0,0.0,0.0,0.0,0.0,37029,2075.0,20,29234565690.0,165866311868.0
29543,Z304HTHF,4000787030016,1,0.0,0.0,0.0,0.0,0.0,20019,5409.0,19,43166791424.0,77145913278.0
8261,Z304HRJC,4000787030016,0,0.0,0.0,0.0,0.0,0.0,20380,13463.0,24,39720837720.0,69253223698.0
